river;agency;station_code;station_name;date;discharge;flag
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-10 00:00:00;2490;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-11 00:00:00;2520;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-12 00:00:00;2570;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-13 00:00:00;2610;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-14 00:00:00;2680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-15 00:00:00;2780;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-16 00:00:00;2880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-17 00:00:00;2980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-18 00:00:00;3080;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-19 00:00:00;3200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-20 00:00:00;3340;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-21 00:00:00;3500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-22 00:00:00;3650;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-23 00:00:00;3800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-24 00:00:00;3940;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-25 00:00:00;4030;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-26 00:00:00;4200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-27 00:00:00;4650;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-28 00:00:00;4700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-29 00:00:00;4740;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-30 00:00:00;4780;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1993-12-31 00:00:00;4800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-01 00:00:00;4810;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-02 00:00:00;4820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-03 00:00:00;4820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-04 00:00:00;4810;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-05 00:00:00;4800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-06 00:00:00;4790;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-07 00:00:00;4770;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-08 00:00:00;4750;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-09 00:00:00;4710;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-10 00:00:00;4670;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-11 00:00:00;4630;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-12 00:00:00;4600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-13 00:00:00;4570;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-14 00:00:00;4540;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-15 00:00:00;4510;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-16 00:00:00;4480;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-17 00:00:00;4450;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-18 00:00:00;4420;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-19 00:00:00;4390;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-20 00:00:00;4360;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-21 00:00:00;4330;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-22 00:00:00;4300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-23 00:00:00;4270;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-24 00:00:00;4240;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-25 00:00:00;4200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-26 00:00:00;4170;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-27 00:00:00;4140;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-28 00:00:00;4100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-29 00:00:00;4070;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-30 00:00:00;4030;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-01-31 00:00:00;3990;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-01 00:00:00;3950;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-02 00:00:00;3910;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-03 00:00:00;3870;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-04 00:00:00;3840;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-05 00:00:00;3810;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-06 00:00:00;3770;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-07 00:00:00;3740;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-08 00:00:00;3700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-09 00:00:00;3670;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-10 00:00:00;3640;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-11 00:00:00;3630;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-12 00:00:00;3600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-13 00:00:00;3570;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-14 00:00:00;3550;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-15 00:00:00;3530;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-16 00:00:00;3510;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-17 00:00:00;3500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-18 00:00:00;3480;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-19 00:00:00;3470;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-20 00:00:00;3460;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-21 00:00:00;3450;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-22 00:00:00;3430;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-23 00:00:00;3420;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-24 00:00:00;3410;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-25 00:00:00;3400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-26 00:00:00;3390;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-27 00:00:00;3380;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-02-28 00:00:00;3370;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-01 00:00:00;3360;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-02 00:00:00;3350;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-03 00:00:00;3340;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-04 00:00:00;3330;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-05 00:00:00;3320;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-06 00:00:00;3310;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-07 00:00:00;3310;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-08 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-09 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-10 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-11 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-12 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-13 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-14 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-15 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-16 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-17 00:00:00;3300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-18 00:00:00;3310;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-19 00:00:00;3310;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-20 00:00:00;3320;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-21 00:00:00;3330;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-22 00:00:00;3340;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-23 00:00:00;3350;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-24 00:00:00;3360;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-25 00:00:00;3360;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-26 00:00:00;3370;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-27 00:00:00;3380;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-28 00:00:00;3390;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-29 00:00:00;3390;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-30 00:00:00;3400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-03-31 00:00:00;3410;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-01 00:00:00;3420;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-02 00:00:00;3430;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-03 00:00:00;3440;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-04 00:00:00;3450;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-05 00:00:00;3460;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-06 00:00:00;3470;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-07 00:00:00;3490;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-08 00:00:00;3500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-09 00:00:00;3510;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-10 00:00:00;3530;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-11 00:00:00;3540;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-12 00:00:00;3560;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-13 00:00:00;3580;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-14 00:00:00;3600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-15 00:00:00;3620;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-16 00:00:00;3640;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-17 00:00:00;3660;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-18 00:00:00;3680;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-19 00:00:00;3700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-20 00:00:00;3710;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-21 00:00:00;3730;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-22 00:00:00;3750;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-23 00:00:00;3770;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-24 00:00:00;3800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-25 00:00:00;3820;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-26 00:00:00;3850;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-27 00:00:00;3880;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-28 00:00:00;3920;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-29 00:00:00;4000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-04-30 00:00:00;4100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-01 00:00:00;4350;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-02 00:00:00;4600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-03 00:00:00;4850;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-04 00:00:00;5400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-05 00:00:00;6300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-06 00:00:00;7500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-07 00:00:00;8500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-08 00:00:00;9500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-09 00:00:00;10500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-10 00:00:00;11400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-11 00:00:00;12300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-12 00:00:00;13500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-13 00:00:00;14500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-14 00:00:00;15300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-15 00:00:00;16000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-16 00:00:00;16400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-17 00:00:00;17000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-18 00:00:00;17900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-19 00:00:00;19000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-20 00:00:00;21800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-21 00:00:00;24500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-22 00:00:00;25000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-23 00:00:00;24500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-24 00:00:00;23500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-25 00:00:00;22300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-26 00:00:00;21200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-27 00:00:00;20400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-28 00:00:00;19800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-29 00:00:00;19100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-30 00:00:00;18500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-05-31 00:00:00;18100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-01 00:00:00;17700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-02 00:00:00;17300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-03 00:00:00;17000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-04 00:00:00;16700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-05 00:00:00;16500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-06 00:00:00;16400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-07 00:00:00;16300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-08 00:00:00;16200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-09 00:00:00;16200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-10 00:00:00;16200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-11 00:00:00;16400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-12 00:00:00;16800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-13 00:00:00;17400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-14 00:00:00;18100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-15 00:00:00;18900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-16 00:00:00;19700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-17 00:00:00;20500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-18 00:00:00;21000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-19 00:00:00;21200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-20 00:00:00;21100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-21 00:00:00;20900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-22 00:00:00;20600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-23 00:00:00;20500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-24 00:00:00;20900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-25 00:00:00;20900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-26 00:00:00;20400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-27 00:00:00;20000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-28 00:00:00;20000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-29 00:00:00;19800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-06-30 00:00:00;19400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-01 00:00:00;18900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-02 00:00:00;18400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-03 00:00:00;17900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-04 00:00:00;17400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-05 00:00:00;17000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-06 00:00:00;16600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-07 00:00:00;16300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-08 00:00:00;15800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-09 00:00:00;15500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-10 00:00:00;15300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-11 00:00:00;15200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-12 00:00:00;15300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-13 00:00:00;15600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-14 00:00:00;16300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-15 00:00:00;17300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-16 00:00:00;17900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-17 00:00:00;18000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-18 00:00:00;17700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-19 00:00:00;17300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-20 00:00:00;17200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-21 00:00:00;17200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-22 00:00:00;17000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-23 00:00:00;16700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-24 00:00:00;16300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-25 00:00:00;16000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-26 00:00:00;15500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-27 00:00:00;14800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-28 00:00:00;14300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-29 00:00:00;13800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-30 00:00:00;13200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-07-31 00:00:00;12800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-01 00:00:00;12500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-02 00:00:00;12200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-03 00:00:00;12000;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-04 00:00:00;11900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-05 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-06 00:00:00;11500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-07 00:00:00;11500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-08 00:00:00;11500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-09 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-10 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-11 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-12 00:00:00;11700;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-13 00:00:00;11600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-14 00:00:00;11500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-15 00:00:00;11400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-16 00:00:00;11400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-17 00:00:00;11300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-18 00:00:00;11300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-19 00:00:00;11300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-20 00:00:00;11100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-21 00:00:00;10800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-22 00:00:00;10900;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-23 00:00:00;10800;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-24 00:00:00;10400;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-25 00:00:00;10200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-26 00:00:00;10100;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-27 00:00:00;10200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-28 00:00:00;10300;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-29 00:00:00;10200;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-30 00:00:00;9980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-08-31 00:00:00;9740;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-01 00:00:00;9620;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-02 00:00:00;9610;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-03 00:00:00;9520;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-04 00:00:00;9430;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-05 00:00:00;9590;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-06 00:00:00;9520;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-07 00:00:00;9430;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-08 00:00:00;9600;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-09 00:00:00;9780;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-10 00:00:00;9640;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-11 00:00:00;9480;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-12 00:00:00;9350;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-13 00:00:00;9390;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-14 00:00:00;9520;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-15 00:00:00;9530;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-16 00:00:00;9560;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-17 00:00:00;9500;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-18 00:00:00;9330;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-19 00:00:00;9190;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-20 00:00:00;9050;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-21 00:00:00;8990;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-22 00:00:00;8970;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-23 00:00:00;8980;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-24 00:00:00;9120;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-25 00:00:00;9490;A
Mackenzie;Water Survey of Canada;10LC014;Arctic Red River;1994-09-26 00:00:00;9480;A
