river;agency;station_code;station_name;date;discharge;flag;Datetime;Datetime Kusur;Time to add for correction;Datetime Samoylov
Lena;Roshydromet;3821;Kyusyur;26.07.2008;27400;A;12:00:00 PM;26.07.2008 12:00;60:00:00;2008-07-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.07.2008;27400;A;12:00:00 PM;27.07.2008 12:00;60:00:00;2008-07-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.07.2008;27400;A;12:00:00 PM;28.07.2008 12:00;60:00:00;2008-07-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.07.2008;27700;A;12:00:00 PM;29.07.2008 12:00;60:00:00;2008-08-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.07.2008;26900;A;12:00:00 PM;30.07.2008 12:00;60:00:00;2008-08-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.07.2008;26300;A;12:00:00 PM;31.07.2008 12:00;60:00:00;2008-08-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.08.2008;26600;A;12:00:00 PM;01.08.2008 12:00;60:00:00;2008-08-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.08.2008;26600;A;12:00:00 PM;02.08.2008 12:00;60:00:00;2008-08-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.08.2008;26300;A;12:00:00 PM;03.08.2008 12:00;60:00:00;2008-08-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.08.2008;26000;A;12:00:00 PM;04.08.2008 12:00;60:00:00;2008-08-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.08.2008;25800;A;12:00:00 PM;05.08.2008 12:00;60:00:00;2008-08-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.08.2008;26200;A;12:00:00 PM;06.08.2008 12:00;60:00:00;2008-08-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.08.2008;27100;A;12:00:00 PM;07.08.2008 12:00;60:00:00;2008-08-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.08.2008;28300;A;12:00:00 PM;08.08.2008 12:00;60:00:00;2008-08-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.08.2008;29400;A;12:00:00 PM;09.08.2008 12:00;60:00:00;2008-08-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.08.2008;30200;A;12:00:00 PM;10.08.2008 12:00;60:00:00;2008-08-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.08.2008;30700;A;12:00:00 PM;11.08.2008 12:00;60:00:00;2008-08-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.08.2008;30600;A;12:00:00 PM;12.08.2008 12:00;60:00:00;2008-08-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.08.2008;30400;A;12:00:00 PM;13.08.2008 12:00;60:00:00;2008-08-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.08.2008;30400;A;12:00:00 PM;14.08.2008 12:00;60:00:00;2008-08-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.08.2008;31000;A;12:00:00 PM;15.08.2008 12:00;60:00:00;2008-08-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.08.2008;32600;A;12:00:00 PM;16.08.2008 12:00;60:00:00;2008-08-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.08.2008;34800;A;12:00:00 PM;17.08.2008 12:00;60:00:00;2008-08-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.08.2008;36900;A;12:00:00 PM;18.08.2008 12:00;60:00:00;2008-08-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.08.2008;39200;A;12:00:00 PM;19.08.2008 12:00;60:00:00;2008-08-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.08.2008;41100;A;12:00:00 PM;20.08.2008 12:00;60:00:00;2008-08-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.08.2008;42400;A;12:00:00 PM;21.08.2008 12:00;60:00:00;2008-08-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.08.2008;43300;A;12:00:00 PM;22.08.2008 12:00;60:00:00;2008-08-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.08.2008;44000;A;12:00:00 PM;23.08.2008 12:00;60:00:00;2008-08-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.08.2008;44000;A;12:00:00 PM;24.08.2008 12:00;60:00:00;2008-08-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.08.2008;43600;A;12:00:00 PM;25.08.2008 12:00;60:00:00;2008-08-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.08.2008;43600;A;12:00:00 PM;26.08.2008 12:00;60:00:00;2008-08-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.08.2008;44000;A;12:00:00 PM;27.08.2008 12:00;60:00:00;2008-08-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.08.2008;44000;A;12:00:00 PM;28.08.2008 12:00;60:00:00;2008-08-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.08.2008;43800;A;12:00:00 PM;29.08.2008 12:00;60:00:00;2008-09-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.08.2008;43400;A;12:00:00 PM;30.08.2008 12:00;60:00:00;2008-09-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.08.2008;42800;A;12:00:00 PM;31.08.2008 12:00;60:00:00;2008-09-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.09.2008;42100;A;12:00:00 PM;01.09.2008 12:00;60:00:00;2008-09-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.09.2008;41100;A;12:00:00 PM;02.09.2008 12:00;60:00:00;2008-09-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.09.2008;39900;A;12:00:00 PM;03.09.2008 12:00;60:00:00;2008-09-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.09.2008;38400;A;12:00:00 PM;04.09.2008 12:00;60:00:00;2008-09-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.09.2008;37200;A;12:00:00 PM;05.09.2008 12:00;60:00:00;2008-09-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.09.2008;36400;A;12:00:00 PM;06.09.2008 12:00;60:00:00;2008-09-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.09.2008;36200;A;12:00:00 PM;07.09.2008 12:00;60:00:00;2008-09-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.09.2008;36400;A;12:00:00 PM;08.09.2008 12:00;60:00:00;2008-09-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.09.2008;36800;A;12:00:00 PM;09.09.2008 12:00;60:00:00;2008-09-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.09.2008;37600;A;12:00:00 PM;10.09.2008 12:00;60:00:00;2008-09-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.09.2008;39200;A;12:00:00 PM;11.09.2008 12:00;60:00:00;2008-09-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.09.2008;40900;A;12:00:00 PM;12.09.2008 12:00;60:00:00;2008-09-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.09.2008;42500;A;12:00:00 PM;13.09.2008 12:00;60:00:00;2008-09-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.09.2008;44400;A;12:00:00 PM;14.09.2008 12:00;60:00:00;2008-09-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.09.2008;46100;A;12:00:00 PM;15.09.2008 12:00;60:00:00;2008-09-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.09.2008;48000;A;12:00:00 PM;16.09.2008 12:00;60:00:00;2008-09-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.09.2008;49800;A;12:00:00 PM;17.09.2008 12:00;60:00:00;2008-09-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.09.2008;51700;A;12:00:00 PM;18.09.2008 12:00;60:00:00;2008-09-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.09.2008;53200;A;12:00:00 PM;19.09.2008 12:00;60:00:00;2008-09-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.09.2008;53900;A;12:00:00 PM;20.09.2008 12:00;60:00:00;2008-09-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.09.2008;55100;A;12:00:00 PM;21.09.2008 12:00;60:00:00;2008-09-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.09.2008;55600;A;12:00:00 PM;22.09.2008 12:00;60:00:00;2008-09-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.09.2008;55800;A;12:00:00 PM;23.09.2008 12:00;60:00:00;2008-09-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.09.2008;55200;A;12:00:00 PM;24.09.2008 12:00;60:00:00;2008-09-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.09.2008;54100;A;12:00:00 PM;25.09.2008 12:00;60:00:00;2008-09-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.09.2008;52200;A;12:00:00 PM;26.09.2008 12:00;60:00:00;2008-09-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.09.2008;49500;A;12:00:00 PM;27.09.2008 12:00;60:00:00;2008-09-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.09.2008;46700;A;12:00:00 PM;28.09.2008 12:00;60:00:00;2008-10-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.09.2008;43700;A;12:00:00 PM;29.09.2008 12:00;60:00:00;2008-10-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.09.2008;41200;A;12:00:00 PM;30.09.2008 12:00;60:00:00;2008-10-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.10.2008;38900;A;12:00:00 PM;01.10.2008 12:00;60:00:00;2008-10-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.10.2008;36900;A;12:00:00 PM;02.10.2008 12:00;60:00:00;2008-10-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.10.2008;35300;A;12:00:00 PM;03.10.2008 12:00;60:00:00;2008-10-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.10.2008;33800;A;12:00:00 PM;04.10.2008 12:00;60:00:00;2008-10-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.10.2008;32400;A;12:00:00 PM;05.10.2008 12:00;60:00:00;2008-10-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.10.2008;31400;A;12:00:00 PM;06.10.2008 12:00;60:00:00;2008-10-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.10.2008;30500;A;12:00:00 PM;07.10.2008 12:00;60:00:00;2008-10-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.10.2008;29600;A;12:00:00 PM;08.10.2008 12:00;60:00:00;2008-10-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.10.2008;28800;A;12:00:00 PM;09.10.2008 12:00;60:00:00;2008-10-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.10.2008;28000;A;12:00:00 PM;10.10.2008 12:00;60:00:00;2008-10-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.10.2008;27200;A;12:00:00 PM;11.10.2008 12:00;60:00:00;2008-10-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.10.2008;26100;A;12:00:00 PM;12.10.2008 12:00;60:00:00;2008-10-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.10.2008;24900;A;12:00:00 PM;13.10.2008 12:00;60:00:00;2008-10-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.10.2008;23900;A;12:00:00 PM;14.10.2008 12:00;60:00:00;2008-10-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.10.2008;22900;A;12:00:00 PM;15.10.2008 12:00;60:00:00;2008-10-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.10.2008;21900;A;12:00:00 PM;16.10.2008 12:00;60:00:00;2008-10-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.10.2008;20600;A;12:00:00 PM;17.10.2008 12:00;60:00:00;2008-10-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.10.2008;19100;A;12:00:00 PM;18.10.2008 12:00;60:00:00;2008-10-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.10.2008;17200;A;12:00:00 PM;19.10.2008 12:00;60:00:00;2008-10-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.10.2008;15500;A;12:00:00 PM;20.10.2008 12:00;60:00:00;2008-10-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.10.2008;14000;A;12:00:00 PM;21.10.2008 12:00;60:00:00;2008-10-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.10.2008;12000;A;12:00:00 PM;22.10.2008 12:00;60:00:00;2008-10-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.10.2008;10500;A;12:00:00 PM;23.10.2008 12:00;60:00:00;2008-10-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.10.2008;9680;A;12:00:00 PM;24.10.2008 12:00;60:00:00;2008-10-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.10.2008;9520;A;12:00:00 PM;25.10.2008 12:00;60:00:00;2008-10-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.10.2008;10200;A;12:00:00 PM;26.10.2008 12:00;60:00:00;2008-10-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.10.2008;10800;A;12:00:00 PM;27.10.2008 12:00;60:00:00;2008-10-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.10.2008;11500;A;12:00:00 PM;28.10.2008 12:00;60:00:00;2008-10-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.10.2008;10500;A;12:00:00 PM;29.10.2008 12:00;60:00:00;2008-11-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.10.2008;9920;A;12:00:00 PM;30.10.2008 12:00;60:00:00;2008-11-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.10.2008;9600;A;12:00:00 PM;31.10.2008 12:00;60:00:00;2008-11-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.11.2008;9050;A;12:00:00 PM;01.11.2008 12:00;60:00:00;2008-11-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.11.2008;8520;A;12:00:00 PM;02.11.2008 12:00;60:00:00;2008-11-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.11.2008;8240;A;12:00:00 PM;03.11.2008 12:00;60:00:00;2008-11-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.11.2008;8110;A;12:00:00 PM;04.11.2008 12:00;60:00:00;2008-11-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.11.2008;8000;A;12:00:00 PM;05.11.2008 12:00;60:00:00;2008-11-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.11.2008;7850;A;12:00:00 PM;06.11.2008 12:00;60:00:00;2008-11-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.11.2008;7700;A;12:00:00 PM;07.11.2008 12:00;60:00:00;2008-11-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.11.2008;7560;A;12:00:00 PM;08.11.2008 12:00;60:00:00;2008-11-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.11.2008;7410;A;12:00:00 PM;09.11.2008 12:00;60:00:00;2008-11-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.11.2008;7260;A;12:00:00 PM;10.11.2008 12:00;60:00:00;2008-11-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.11.2008;7110;A;12:00:00 PM;11.11.2008 12:00;60:00:00;2008-11-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.11.2008;6970;A;12:00:00 PM;12.11.2008 12:00;60:00:00;2008-11-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.11.2008;6820;A;12:00:00 PM;13.11.2008 12:00;60:00:00;2008-11-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.11.2008;6670;A;12:00:00 PM;14.11.2008 12:00;60:00:00;2008-11-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.11.2008;6520;A;12:00:00 PM;15.11.2008 12:00;60:00:00;2008-11-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.11.2008;6370;A;12:00:00 PM;16.11.2008 12:00;60:00:00;2008-11-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.11.2008;6230;A;12:00:00 PM;17.11.2008 12:00;60:00:00;2008-11-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.11.2008;6080;A;12:00:00 PM;18.11.2008 12:00;60:00:00;2008-11-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.11.2008;5930;A;12:00:00 PM;19.11.2008 12:00;60:00:00;2008-11-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.11.2008;5820;A;12:00:00 PM;20.11.2008 12:00;60:00:00;2008-11-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.11.2008;5710;A;12:00:00 PM;21.11.2008 12:00;60:00:00;2008-11-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.11.2008;5610;A;12:00:00 PM;22.11.2008 12:00;60:00:00;2008-11-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.11.2008;5500;A;12:00:00 PM;23.11.2008 12:00;60:00:00;2008-11-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.11.2008;5390;A;12:00:00 PM;24.11.2008 12:00;60:00:00;2008-11-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.11.2008;5280;A;12:00:00 PM;25.11.2008 12:00;60:00:00;2008-11-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.11.2008;5180;A;12:00:00 PM;26.11.2008 12:00;60:00:00;2008-11-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.11.2008;5070;A;12:00:00 PM;27.11.2008 12:00;60:00:00;2008-11-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.11.2008;4960;A;12:00:00 PM;28.11.2008 12:00;60:00:00;2008-12-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.11.2008;4930;A;12:00:00 PM;29.11.2008 12:00;60:00:00;2008-12-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.11.2008;4900;A;12:00:00 PM;30.11.2008 12:00;60:00:00;2008-12-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.12.2008;4880;A;12:00:00 PM;01.12.2008 12:00;60:00:00;2008-12-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.12.2008;4850;A;12:00:00 PM;02.12.2008 12:00;60:00:00;2008-12-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.12.2008;4820;A;12:00:00 PM;03.12.2008 12:00;60:00:00;2008-12-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.12.2008;4790;A;12:00:00 PM;04.12.2008 12:00;60:00:00;2008-12-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.12.2008;4770;A;12:00:00 PM;05.12.2008 12:00;60:00:00;2008-12-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.12.2008;4740;A;12:00:00 PM;06.12.2008 12:00;60:00:00;2008-12-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.12.2008;4710;A;12:00:00 PM;07.12.2008 12:00;60:00:00;2008-12-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.12.2008;4680;A;12:00:00 PM;08.12.2008 12:00;60:00:00;2008-12-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.12.2008;4650;A;12:00:00 PM;09.12.2008 12:00;60:00:00;2008-12-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.12.2008;4630;A;12:00:00 PM;10.12.2008 12:00;60:00:00;2008-12-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.12.2008;4600;A;12:00:00 PM;11.12.2008 12:00;60:00:00;2008-12-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.12.2008;4570;A;12:00:00 PM;12.12.2008 12:00;60:00:00;2008-12-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.12.2008;4570;A;12:00:00 PM;13.12.2008 12:00;60:00:00;2008-12-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.12.2008;4560;A;12:00:00 PM;14.12.2008 12:00;60:00:00;2008-12-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.12.2008;4560;A;12:00:00 PM;15.12.2008 12:00;60:00:00;2008-12-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.12.2008;4550;A;12:00:00 PM;16.12.2008 12:00;60:00:00;2008-12-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.12.2008;4550;A;12:00:00 PM;17.12.2008 12:00;60:00:00;2008-12-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.12.2008;4550;A;12:00:00 PM;18.12.2008 12:00;60:00:00;2008-12-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.12.2008;4540;A;12:00:00 PM;19.12.2008 12:00;60:00:00;2008-12-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.12.2008;4540;A;12:00:00 PM;20.12.2008 12:00;60:00:00;2008-12-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.12.2008;4530;A;12:00:00 PM;21.12.2008 12:00;60:00:00;2008-12-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.12.2008;4530;A;12:00:00 PM;22.12.2008 12:00;60:00:00;2008-12-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.12.2008;4650;A;12:00:00 PM;23.12.2008 12:00;60:00:00;2008-12-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.12.2008;4770;A;12:00:00 PM;24.12.2008 12:00;60:00:00;2008-12-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.12.2008;4890;A;12:00:00 PM;25.12.2008 12:00;60:00:00;2008-12-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.12.2008;5010;A;12:00:00 PM;26.12.2008 12:00;60:00:00;2008-12-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.12.2008;5140;A;12:00:00 PM;27.12.2008 12:00;60:00:00;2008-12-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.12.2008;5260;A;12:00:00 PM;28.12.2008 12:00;60:00:00;2008-12-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.12.2008;5380;A;12:00:00 PM;29.12.2008 12:00;60:00:00;2009-01-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.12.2008;5500;A;12:00:00 PM;30.12.2008 12:00;60:00:00;2009-01-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.12.2008;5620;A;12:00:00 PM;31.12.2008 12:00;60:00:00;2009-01-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.01.2009;5730;A;12:00:00 PM;01.01.2009 12:00;60:00:00;2009-01-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.01.2009;5840;A;12:00:00 PM;02.01.2009 12:00;60:00:00;2009-01-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.01.2009;5960;A;12:00:00 PM;03.01.2009 12:00;60:00:00;2009-01-06 00:00:00
Lena;Roshydromet;3821;Kyusyur;04.01.2009;6070;A;12:00:00 PM;04.01.2009 12:00;60:00:00;2009-01-07 00:00:00
Lena;Roshydromet;3821;Kyusyur;05.01.2009;6180;A;12:00:00 PM;05.01.2009 12:00;60:00:00;2009-01-08 00:00:00
Lena;Roshydromet;3821;Kyusyur;06.01.2009;6290;A;12:00:00 PM;06.01.2009 12:00;60:00:00;2009-01-09 00:00:00
Lena;Roshydromet;3821;Kyusyur;07.01.2009;6400;A;12:00:00 PM;07.01.2009 12:00;60:00:00;2009-01-10 00:00:00
Lena;Roshydromet;3821;Kyusyur;08.01.2009;6520;A;12:00:00 PM;08.01.2009 12:00;60:00:00;2009-01-11 00:00:00
Lena;Roshydromet;3821;Kyusyur;09.01.2009;6630;A;12:00:00 PM;09.01.2009 12:00;60:00:00;2009-01-12 00:00:00
Lena;Roshydromet;3821;Kyusyur;10.01.2009;6580;A;12:00:00 PM;10.01.2009 12:00;60:00:00;2009-01-13 00:00:00
Lena;Roshydromet;3821;Kyusyur;11.01.2009;6530;A;12:00:00 PM;11.01.2009 12:00;60:00:00;2009-01-14 00:00:00
Lena;Roshydromet;3821;Kyusyur;12.01.2009;6480;A;12:00:00 PM;12.01.2009 12:00;60:00:00;2009-01-15 00:00:00
Lena;Roshydromet;3821;Kyusyur;13.01.2009;6430;A;12:00:00 PM;13.01.2009 12:00;60:00:00;2009-01-16 00:00:00
Lena;Roshydromet;3821;Kyusyur;14.01.2009;6380;A;12:00:00 PM;14.01.2009 12:00;60:00:00;2009-01-17 00:00:00
Lena;Roshydromet;3821;Kyusyur;15.01.2009;6320;A;12:00:00 PM;15.01.2009 12:00;60:00:00;2009-01-18 00:00:00
Lena;Roshydromet;3821;Kyusyur;16.01.2009;6270;A;12:00:00 PM;16.01.2009 12:00;60:00:00;2009-01-19 00:00:00
Lena;Roshydromet;3821;Kyusyur;17.01.2009;6220;A;12:00:00 PM;17.01.2009 12:00;60:00:00;2009-01-20 00:00:00
Lena;Roshydromet;3821;Kyusyur;18.01.2009;6170;A;12:00:00 PM;18.01.2009 12:00;60:00:00;2009-01-21 00:00:00
Lena;Roshydromet;3821;Kyusyur;19.01.2009;6120;A;12:00:00 PM;19.01.2009 12:00;60:00:00;2009-01-22 00:00:00
Lena;Roshydromet;3821;Kyusyur;20.01.2009;6030;A;12:00:00 PM;20.01.2009 12:00;60:00:00;2009-01-23 00:00:00
Lena;Roshydromet;3821;Kyusyur;21.01.2009;5930;A;12:00:00 PM;21.01.2009 12:00;60:00:00;2009-01-24 00:00:00
Lena;Roshydromet;3821;Kyusyur;22.01.2009;5840;A;12:00:00 PM;22.01.2009 12:00;60:00:00;2009-01-25 00:00:00
Lena;Roshydromet;3821;Kyusyur;23.01.2009;5750;A;12:00:00 PM;23.01.2009 12:00;60:00:00;2009-01-26 00:00:00
Lena;Roshydromet;3821;Kyusyur;24.01.2009;5650;A;12:00:00 PM;24.01.2009 12:00;60:00:00;2009-01-27 00:00:00
Lena;Roshydromet;3821;Kyusyur;25.01.2009;5560;A;12:00:00 PM;25.01.2009 12:00;60:00:00;2009-01-28 00:00:00
Lena;Roshydromet;3821;Kyusyur;26.01.2009;5460;A;12:00:00 PM;26.01.2009 12:00;60:00:00;2009-01-29 00:00:00
Lena;Roshydromet;3821;Kyusyur;27.01.2009;5370;A;12:00:00 PM;27.01.2009 12:00;60:00:00;2009-01-30 00:00:00
Lena;Roshydromet;3821;Kyusyur;28.01.2009;5280;A;12:00:00 PM;28.01.2009 12:00;60:00:00;2009-01-31 00:00:00
Lena;Roshydromet;3821;Kyusyur;29.01.2009;5180;A;12:00:00 PM;29.01.2009 12:00;60:00:00;2009-02-01 00:00:00
Lena;Roshydromet;3821;Kyusyur;30.01.2009;5090;A;12:00:00 PM;30.01.2009 12:00;60:00:00;2009-02-02 00:00:00
Lena;Roshydromet;3821;Kyusyur;31.01.2009;5040;A;12:00:00 PM;31.01.2009 12:00;60:00:00;2009-02-03 00:00:00
Lena;Roshydromet;3821;Kyusyur;01.02.2009;4980;A;12:00:00 PM;01.02.2009 12:00;60:00:00;2009-02-04 00:00:00
Lena;Roshydromet;3821;Kyusyur;02.02.2009;4930;A;12:00:00 PM;02.02.2009 12:00;60:00:00;2009-02-05 00:00:00
Lena;Roshydromet;3821;Kyusyur;03.02.2009;4880;A;12:00:00 PM;03.02.2009 12:00;60:00:00;2009-02-06 00:00:00
