river,agency,station_code,station_name,date,discharge,flag,Datetime,Datetime Kusur,Time to add for correction,Datetime Samoylov
Lena,Roshydromet,3821,Kyusyur,1986-03-08,2290,A,12:00:00 nachm.,1986-03-08 12:00:00,60:00:00,1986-03-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-09,2280,A,12:00:00 nachm.,1986-03-09 12:00:00,60:00:00,1986-03-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-10,2270,A,12:00:00 nachm.,1986-03-10 12:00:00,60:00:00,1986-03-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-11,2250,A,12:00:00 nachm.,1986-03-11 12:00:00,60:00:00,1986-03-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-12,2240,A,12:00:00 nachm.,1986-03-12 12:00:00,60:00:00,1986-03-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-13,2230,A,12:00:00 nachm.,1986-03-13 12:00:00,60:00:00,1986-03-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-14,2220,A,12:00:00 nachm.,1986-03-14 12:00:00,60:00:00,1986-03-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-15,2210,A,12:00:00 nachm.,1986-03-15 12:00:00,60:00:00,1986-03-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-16,2210,A,12:00:00 nachm.,1986-03-16 12:00:00,60:00:00,1986-03-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-17,2200,A,12:00:00 nachm.,1986-03-17 12:00:00,60:00:00,1986-03-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-18,2200,A,12:00:00 nachm.,1986-03-18 12:00:00,60:00:00,1986-03-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-19,2200,A,12:00:00 nachm.,1986-03-19 12:00:00,60:00:00,1986-03-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-20,2190,A,12:00:00 nachm.,1986-03-20 12:00:00,60:00:00,1986-03-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-21,2190,A,12:00:00 nachm.,1986-03-21 12:00:00,60:00:00,1986-03-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-22,2160,A,12:00:00 nachm.,1986-03-22 12:00:00,60:00:00,1986-03-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-23,2130,A,12:00:00 nachm.,1986-03-23 12:00:00,60:00:00,1986-03-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-24,2110,A,12:00:00 nachm.,1986-03-24 12:00:00,60:00:00,1986-03-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-25,2080,A,12:00:00 nachm.,1986-03-25 12:00:00,60:00:00,1986-03-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-26,2050,A,12:00:00 nachm.,1986-03-26 12:00:00,60:00:00,1986-03-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-27,2020,A,12:00:00 nachm.,1986-03-27 12:00:00,60:00:00,1986-03-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-28,2020,A,12:00:00 nachm.,1986-03-28 12:00:00,60:00:00,1986-03-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-29,2010,A,12:00:00 nachm.,1986-03-29 12:00:00,60:00:00,1986-04-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-30,2010,A,12:00:00 nachm.,1986-03-30 12:00:00,60:00:00,1986-04-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-03-31,2000,A,12:00:00 nachm.,1986-03-31 12:00:00,60:00:00,1986-04-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-01,1990,A,12:00:00 nachm.,1986-04-01 12:00:00,60:00:00,1986-04-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-02,1970,A,12:00:00 nachm.,1986-04-02 12:00:00,60:00:00,1986-04-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-03,1960,A,12:00:00 nachm.,1986-04-03 12:00:00,60:00:00,1986-04-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-04,1950,A,12:00:00 nachm.,1986-04-04 12:00:00,60:00:00,1986-04-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-05,1930,A,12:00:00 nachm.,1986-04-05 12:00:00,60:00:00,1986-04-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-06,1920,A,12:00:00 nachm.,1986-04-06 12:00:00,60:00:00,1986-04-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-07,1900,A,12:00:00 nachm.,1986-04-07 12:00:00,60:00:00,1986-04-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-08,1890,A,12:00:00 nachm.,1986-04-08 12:00:00,60:00:00,1986-04-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-09,1870,A,12:00:00 nachm.,1986-04-09 12:00:00,60:00:00,1986-04-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-10,1840,A,12:00:00 nachm.,1986-04-10 12:00:00,60:00:00,1986-04-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-11,1820,A,12:00:00 nachm.,1986-04-11 12:00:00,60:00:00,1986-04-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-12,1800,A,12:00:00 nachm.,1986-04-12 12:00:00,60:00:00,1986-04-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-13,1770,A,12:00:00 nachm.,1986-04-13 12:00:00,60:00:00,1986-04-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-14,1750,A,12:00:00 nachm.,1986-04-14 12:00:00,60:00:00,1986-04-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-15,1750,A,12:00:00 nachm.,1986-04-15 12:00:00,60:00:00,1986-04-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-16,1750,A,12:00:00 nachm.,1986-04-16 12:00:00,60:00:00,1986-04-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-17,1740,A,12:00:00 nachm.,1986-04-17 12:00:00,60:00:00,1986-04-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-18,1740,A,12:00:00 nachm.,1986-04-18 12:00:00,60:00:00,1986-04-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-19,1740,A,12:00:00 nachm.,1986-04-19 12:00:00,60:00:00,1986-04-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-20,1740,A,12:00:00 nachm.,1986-04-20 12:00:00,60:00:00,1986-04-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-21,1740,A,12:00:00 nachm.,1986-04-21 12:00:00,60:00:00,1986-04-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-22,1740,A,12:00:00 nachm.,1986-04-22 12:00:00,60:00:00,1986-04-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-23,1740,A,12:00:00 nachm.,1986-04-23 12:00:00,60:00:00,1986-04-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-24,1740,A,12:00:00 nachm.,1986-04-24 12:00:00,60:00:00,1986-04-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-25,1730,A,12:00:00 nachm.,1986-04-25 12:00:00,60:00:00,1986-04-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-26,1730,A,12:00:00 nachm.,1986-04-26 12:00:00,60:00:00,1986-04-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-27,1730,A,12:00:00 nachm.,1986-04-27 12:00:00,60:00:00,1986-04-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-28,1730,A,12:00:00 nachm.,1986-04-28 12:00:00,60:00:00,1986-05-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-29,1710,A,12:00:00 nachm.,1986-04-29 12:00:00,60:00:00,1986-05-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-04-30,1680,A,12:00:00 nachm.,1986-04-30 12:00:00,60:00:00,1986-05-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-01,1660,A,12:00:00 nachm.,1986-05-01 12:00:00,60:00:00,1986-05-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-02,1630,A,12:00:00 nachm.,1986-05-02 12:00:00,60:00:00,1986-05-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-03,1610,A,12:00:00 nachm.,1986-05-03 12:00:00,60:00:00,1986-05-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-04,1580,A,12:00:00 nachm.,1986-05-04 12:00:00,60:00:00,1986-05-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-05,1570,A,12:00:00 nachm.,1986-05-05 12:00:00,60:00:00,1986-05-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-06,1560,A,12:00:00 nachm.,1986-05-06 12:00:00,60:00:00,1986-05-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-07,1540,A,12:00:00 nachm.,1986-05-07 12:00:00,60:00:00,1986-05-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-08,1530,A,12:00:00 nachm.,1986-05-08 12:00:00,60:00:00,1986-05-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-09,1530,A,12:00:00 nachm.,1986-05-09 12:00:00,60:00:00,1986-05-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-10,1530,A,12:00:00 nachm.,1986-05-10 12:00:00,60:00:00,1986-05-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-11,1530,A,12:00:00 nachm.,1986-05-11 12:00:00,60:00:00,1986-05-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-12,1530,A,12:00:00 nachm.,1986-05-12 12:00:00,60:00:00,1986-05-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-13,1530,A,12:00:00 nachm.,1986-05-13 12:00:00,60:00:00,1986-05-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-14,1530,A,12:00:00 nachm.,1986-05-14 12:00:00,60:00:00,1986-05-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-15,1530,A,12:00:00 nachm.,1986-05-15 12:00:00,60:00:00,1986-05-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-16,1530,A,12:00:00 nachm.,1986-05-16 12:00:00,60:00:00,1986-05-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-17,1530,A,12:00:00 nachm.,1986-05-17 12:00:00,60:00:00,1986-05-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-18,1530,A,12:00:00 nachm.,1986-05-18 12:00:00,60:00:00,1986-05-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-19,1530,A,12:00:00 nachm.,1986-05-19 12:00:00,60:00:00,1986-05-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-20,1530,A,12:00:00 nachm.,1986-05-20 12:00:00,60:00:00,1986-05-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-21,1530,A,12:00:00 nachm.,1986-05-21 12:00:00,60:00:00,1986-05-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-22,1530,A,12:00:00 nachm.,1986-05-22 12:00:00,60:00:00,1986-05-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-23,1530,A,12:00:00 nachm.,1986-05-23 12:00:00,60:00:00,1986-05-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-24,1530,A,12:00:00 nachm.,1986-05-24 12:00:00,60:00:00,1986-05-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-25,1530,A,12:00:00 nachm.,1986-05-25 12:00:00,60:00:00,1986-05-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-26,1530,A,12:00:00 nachm.,1986-05-26 12:00:00,60:00:00,1986-05-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-27,1760,A,12:00:00 nachm.,1986-05-27 12:00:00,60:00:00,1986-05-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-28,1870,A,12:00:00 nachm.,1986-05-28 12:00:00,60:00:00,1986-05-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-29,2250,A,12:00:00 nachm.,1986-05-29 12:00:00,60:00:00,1986-06-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-30,3110,A,12:00:00 nachm.,1986-05-30 12:00:00,60:00:00,1986-06-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-05-31,4430,A,12:00:00 nachm.,1986-05-31 12:00:00,60:00:00,1986-06-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-01,5630,A,12:00:00 nachm.,1986-06-01 12:00:00,60:00:00,1986-06-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-02,9980,A,12:00:00 nachm.,1986-06-02 12:00:00,60:00:00,1986-06-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-03,20200,A,12:00:00 nachm.,1986-06-03 12:00:00,60:00:00,1986-06-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-04,33900,A,12:00:00 nachm.,1986-06-04 12:00:00,60:00:00,1986-06-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-05,49200,A,12:00:00 nachm.,1986-06-05 12:00:00,60:00:00,1986-06-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-06,64800,A,12:00:00 nachm.,1986-06-06 12:00:00,60:00:00,1986-06-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-07,80500,A,12:00:00 nachm.,1986-06-07 12:00:00,60:00:00,1986-06-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-08,96000,A,12:00:00 nachm.,1986-06-08 12:00:00,60:00:00,1986-06-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-09,112000,A,12:00:00 nachm.,1986-06-09 12:00:00,60:00:00,1986-06-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-10,126000,A,12:00:00 nachm.,1986-06-10 12:00:00,60:00:00,1986-06-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-11,117000,A,12:00:00 nachm.,1986-06-11 12:00:00,60:00:00,1986-06-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-12,111000,A,12:00:00 nachm.,1986-06-12 12:00:00,60:00:00,1986-06-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-13,106000,A,12:00:00 nachm.,1986-06-13 12:00:00,60:00:00,1986-06-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-14,100000,A,12:00:00 nachm.,1986-06-14 12:00:00,60:00:00,1986-06-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-15,91100,A,12:00:00 nachm.,1986-06-15 12:00:00,60:00:00,1986-06-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-16,81800,A,12:00:00 nachm.,1986-06-16 12:00:00,60:00:00,1986-06-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-17,75800,A,12:00:00 nachm.,1986-06-17 12:00:00,60:00:00,1986-06-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-18,72000,A,12:00:00 nachm.,1986-06-18 12:00:00,60:00:00,1986-06-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-19,68300,A,12:00:00 nachm.,1986-06-19 12:00:00,60:00:00,1986-06-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-20,65500,A,12:00:00 nachm.,1986-06-20 12:00:00,60:00:00,1986-06-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-21,62200,A,12:00:00 nachm.,1986-06-21 12:00:00,60:00:00,1986-06-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-22,60500,A,12:00:00 nachm.,1986-06-22 12:00:00,60:00:00,1986-06-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-23,59400,A,12:00:00 nachm.,1986-06-23 12:00:00,60:00:00,1986-06-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-24,57900,A,12:00:00 nachm.,1986-06-24 12:00:00,60:00:00,1986-06-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-25,57000,A,12:00:00 nachm.,1986-06-25 12:00:00,60:00:00,1986-06-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-26,56000,A,12:00:00 nachm.,1986-06-26 12:00:00,60:00:00,1986-06-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-27,54600,A,12:00:00 nachm.,1986-06-27 12:00:00,60:00:00,1986-06-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-28,52900,A,12:00:00 nachm.,1986-06-28 12:00:00,60:00:00,1986-07-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-29,50900,A,12:00:00 nachm.,1986-06-29 12:00:00,60:00:00,1986-07-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-06-30,48500,A,12:00:00 nachm.,1986-06-30 12:00:00,60:00:00,1986-07-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-01,46900,A,12:00:00 nachm.,1986-07-01 12:00:00,60:00:00,1986-07-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-02,45000,A,12:00:00 nachm.,1986-07-02 12:00:00,60:00:00,1986-07-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-03,43800,A,12:00:00 nachm.,1986-07-03 12:00:00,60:00:00,1986-07-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-04,42700,A,12:00:00 nachm.,1986-07-04 12:00:00,60:00:00,1986-07-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-05,42000,A,12:00:00 nachm.,1986-07-05 12:00:00,60:00:00,1986-07-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-06,42100,A,12:00:00 nachm.,1986-07-06 12:00:00,60:00:00,1986-07-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-07,42000,A,12:00:00 nachm.,1986-07-07 12:00:00,60:00:00,1986-07-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-08,41000,A,12:00:00 nachm.,1986-07-08 12:00:00,60:00:00,1986-07-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-09,39600,A,12:00:00 nachm.,1986-07-09 12:00:00,60:00:00,1986-07-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-10,38200,A,12:00:00 nachm.,1986-07-10 12:00:00,60:00:00,1986-07-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-11,36700,A,12:00:00 nachm.,1986-07-11 12:00:00,60:00:00,1986-07-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-12,35100,A,12:00:00 nachm.,1986-07-12 12:00:00,60:00:00,1986-07-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-13,33300,A,12:00:00 nachm.,1986-07-13 12:00:00,60:00:00,1986-07-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-14,31600,A,12:00:00 nachm.,1986-07-14 12:00:00,60:00:00,1986-07-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-15,30400,A,12:00:00 nachm.,1986-07-15 12:00:00,60:00:00,1986-07-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-16,29200,A,12:00:00 nachm.,1986-07-16 12:00:00,60:00:00,1986-07-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-17,28300,A,12:00:00 nachm.,1986-07-17 12:00:00,60:00:00,1986-07-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-18,27600,A,12:00:00 nachm.,1986-07-18 12:00:00,60:00:00,1986-07-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-19,27200,A,12:00:00 nachm.,1986-07-19 12:00:00,60:00:00,1986-07-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-20,26900,A,12:00:00 nachm.,1986-07-20 12:00:00,60:00:00,1986-07-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-21,26200,A,12:00:00 nachm.,1986-07-21 12:00:00,60:00:00,1986-07-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-22,25400,A,12:00:00 nachm.,1986-07-22 12:00:00,60:00:00,1986-07-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-23,24400,A,12:00:00 nachm.,1986-07-23 12:00:00,60:00:00,1986-07-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-24,23300,A,12:00:00 nachm.,1986-07-24 12:00:00,60:00:00,1986-07-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-25,21800,A,12:00:00 nachm.,1986-07-25 12:00:00,60:00:00,1986-07-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-26,20100,A,12:00:00 nachm.,1986-07-26 12:00:00,60:00:00,1986-07-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-27,18700,A,12:00:00 nachm.,1986-07-27 12:00:00,60:00:00,1986-07-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-28,17500,A,12:00:00 nachm.,1986-07-28 12:00:00,60:00:00,1986-07-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-29,16500,A,12:00:00 nachm.,1986-07-29 12:00:00,60:00:00,1986-08-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-30,15500,A,12:00:00 nachm.,1986-07-30 12:00:00,60:00:00,1986-08-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-07-31,14600,A,12:00:00 nachm.,1986-07-31 12:00:00,60:00:00,1986-08-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-01,13800,A,12:00:00 nachm.,1986-08-01 12:00:00,60:00:00,1986-08-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-02,13200,A,12:00:00 nachm.,1986-08-02 12:00:00,60:00:00,1986-08-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-03,12900,A,12:00:00 nachm.,1986-08-03 12:00:00,60:00:00,1986-08-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-04,12800,A,12:00:00 nachm.,1986-08-04 12:00:00,60:00:00,1986-08-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-05,12300,A,12:00:00 nachm.,1986-08-05 12:00:00,60:00:00,1986-08-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-06,11800,A,12:00:00 nachm.,1986-08-06 12:00:00,60:00:00,1986-08-09 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-07,11400,A,12:00:00 nachm.,1986-08-07 12:00:00,60:00:00,1986-08-10 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-08,11000,A,12:00:00 nachm.,1986-08-08 12:00:00,60:00:00,1986-08-11 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-09,10700,A,12:00:00 nachm.,1986-08-09 12:00:00,60:00:00,1986-08-12 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-10,10800,A,12:00:00 nachm.,1986-08-10 12:00:00,60:00:00,1986-08-13 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-11,10700,A,12:00:00 nachm.,1986-08-11 12:00:00,60:00:00,1986-08-14 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-12,10300,A,12:00:00 nachm.,1986-08-12 12:00:00,60:00:00,1986-08-15 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-13,10200,A,12:00:00 nachm.,1986-08-13 12:00:00,60:00:00,1986-08-16 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-14,10300,A,12:00:00 nachm.,1986-08-14 12:00:00,60:00:00,1986-08-17 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-15,10300,A,12:00:00 nachm.,1986-08-15 12:00:00,60:00:00,1986-08-18 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-16,10600,A,12:00:00 nachm.,1986-08-16 12:00:00,60:00:00,1986-08-19 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-17,11500,A,12:00:00 nachm.,1986-08-17 12:00:00,60:00:00,1986-08-20 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-18,12800,A,12:00:00 nachm.,1986-08-18 12:00:00,60:00:00,1986-08-21 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-19,14100,A,12:00:00 nachm.,1986-08-19 12:00:00,60:00:00,1986-08-22 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-20,14700,A,12:00:00 nachm.,1986-08-20 12:00:00,60:00:00,1986-08-23 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-21,15400,A,12:00:00 nachm.,1986-08-21 12:00:00,60:00:00,1986-08-24 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-22,16000,A,12:00:00 nachm.,1986-08-22 12:00:00,60:00:00,1986-08-25 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-23,16100,A,12:00:00 nachm.,1986-08-23 12:00:00,60:00:00,1986-08-26 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-24,15800,A,12:00:00 nachm.,1986-08-24 12:00:00,60:00:00,1986-08-27 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-25,15500,A,12:00:00 nachm.,1986-08-25 12:00:00,60:00:00,1986-08-28 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-26,15100,A,12:00:00 nachm.,1986-08-26 12:00:00,60:00:00,1986-08-29 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-27,14500,A,12:00:00 nachm.,1986-08-27 12:00:00,60:00:00,1986-08-30 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-28,14300,A,12:00:00 nachm.,1986-08-28 12:00:00,60:00:00,1986-08-31 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-29,13800,A,12:00:00 nachm.,1986-08-29 12:00:00,60:00:00,1986-09-01 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-30,13100,A,12:00:00 nachm.,1986-08-30 12:00:00,60:00:00,1986-09-02 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-08-31,12800,A,12:00:00 nachm.,1986-08-31 12:00:00,60:00:00,1986-09-03 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-09-01,12900,A,12:00:00 nachm.,1986-09-01 12:00:00,60:00:00,1986-09-04 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-09-02,13200,A,12:00:00 nachm.,1986-09-02 12:00:00,60:00:00,1986-09-05 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-09-03,13700,A,12:00:00 nachm.,1986-09-03 12:00:00,60:00:00,1986-09-06 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-09-04,14400,A,12:00:00 nachm.,1986-09-04 12:00:00,60:00:00,1986-09-07 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-09-05,15400,A,12:00:00 nachm.,1986-09-05 12:00:00,60:00:00,1986-09-08 00:00:00
Lena,Roshydromet,3821,Kyusyur,1986-09-06,16700,A,12:00:00 nachm.,1986-09-06 12:00:00,60:00:00,1986-09-09 00:00:00
